cpc_subclass,cpc_subclass_title,cpc_group,cpc_group_title,cpc_class,cpc_class_title
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/1647,"Medicinal preparations characterised by special physical form -Particulate form, e.g. powders, ; Processes for size reducing of pure drugs or the resulting products, Pure drug nanoparticles -Agglomerates; Granulates; Microbeadlets ; ; Microspheres; Pellets; Solid products obtained by spray drying, spray freeze drying, spray congealing,(multiple) emulsion solvent evaporation or extraction -Excipients; Inactive ingredients-Organic macromolecular compounds-obtained otherwise than by reactions only involving carbon-to-carbon unsaturated bonds, e.g. polyethylene glycol, poloxamers-Polyesters, e.g. poly(lactide-co-glycolide)",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/1652,"Medicinal preparations characterised by special physical form -Particulate form, e.g. powders, ; Processes for size reducing of pure drugs or the resulting products, Pure drug nanoparticles -Agglomerates; Granulates; Microbeadlets ; ; Microspheres; Pellets; Solid products obtained by spray drying, spray freeze drying, spray congealing,(multiple) emulsion solvent evaporation or extraction -Excipients; Inactive ingredients-Organic macromolecular compounds-Polysaccharides, e.g. alginate, cellulose derivatives; Cyclodextrin ",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/1658,"Medicinal preparations characterised by special physical form -Particulate form, e.g. powders, ; Processes for size reducing of pure drugs or the resulting products, Pure drug nanoparticles -Agglomerates; Granulates; Microbeadlets ; ; Microspheres; Pellets; Solid products obtained by spray drying, spray freeze drying, spray congealing,(multiple) emulsion solvent evaporation or extraction -Excipients; Inactive ingredients-Organic macromolecular compounds-Proteins, e.g. albumin, gelatin",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/1664,"Medicinal preparations characterised by special physical form -Particulate form, e.g. powders, ; Processes for size reducing of pure drugs or the resulting products, Pure drug nanoparticles -Agglomerates; Granulates; Microbeadlets ; ; Microspheres; Pellets; Solid products obtained by spray drying, spray freeze drying, spray congealing,(multiple) emulsion solvent evaporation or extraction -Excipients; Inactive ingredients-Compounds of unknown constitution, e.g. material from plants or animals ",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/167,"Medicinal preparations characterised by special physical form -Particulate form, e.g. powders, ; Processes for size reducing of pure drugs or the resulting products, Pure drug nanoparticles -Agglomerates; Granulates; Microbeadlets ; ; Microspheres; Pellets; Solid products obtained by spray drying, spray freeze drying, spray congealing,(multiple) emulsion solvent evaporation or extraction -with an outer layer or coating comprising drug; with chemically bound drugs or non-active substances on their surface ",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/1676,"Medicinal preparations characterised by special physical form -Particulate form, e.g. powders, ; Processes for size reducing of pure drugs or the resulting products, Pure drug nanoparticles -Agglomerates; Granulates; Microbeadlets ; ; Microspheres; Pellets; Solid products obtained by spray drying, spray freeze drying, spray congealing,(multiple) emulsion solvent evaporation or extraction -with an outer layer or coating comprising drug; with chemically bound drugs or non-active substances on their surface -having a drug-free core with discrete complete coating layer containing drug ",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/1682,"Medicinal preparations characterised by special physical form -Particulate form, e.g. powders, ; Processes for size reducing of pure drugs or the resulting products, Pure drug nanoparticles -Agglomerates; Granulates; Microbeadlets ; ; Microspheres; Pellets; Solid products obtained by spray drying, spray freeze drying, spray congealing,(multiple) emulsion solvent evaporation or extraction -Processes",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/1688,"Medicinal preparations characterised by special physical form -Particulate form, e.g. powders, ; Processes for size reducing of pure drugs or the resulting products, Pure drug nanoparticles -Agglomerates; Granulates; Microbeadlets ; ; Microspheres; Pellets; Solid products obtained by spray drying, spray freeze drying, spray congealing,(multiple) emulsion solvent evaporation or extraction -Processes-resulting in pure drug agglomerate optionally containing up to 5% of excipient",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/1694,"Medicinal preparations characterised by special physical form -Particulate form, e.g. powders, ; Processes for size reducing of pure drugs or the resulting products, Pure drug nanoparticles -Agglomerates; Granulates; Microbeadlets ; ; Microspheres; Pellets; Solid products obtained by spray drying, spray freeze drying, spray congealing,(multiple) emulsion solvent evaporation or extraction -Processes-resulting in granules or microspheres of the matrix type containing more than 5% of excipient",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/19,"Medicinal preparations characterised by special physical form -Particulate form, e.g. powders, ; Processes for size reducing of pure drugs or the resulting products, Pure drug nanoparticles -lyophilised ; , i.e. freeze-dried, solutions or dispersions ",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/5068,"Medicinal preparations characterised by special physical form -Preparations in capsules, e.g. of gelatin, of chocolate -Microcapsules ; having a gas, liquid or semi-solid filling; Solid microparticles or pellets surrounded by a distinct coating layer, e.g. coated microspheres, coated drug crystals -Wall or coating material-Compounds of unknown constitution, e.g. material from plants or animals -Cell membranes or bacterial membranes enclosing drugs ",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/5084,"Medicinal preparations characterised by special physical form -Preparations in capsules, e.g. of gelatin, of chocolate -Microcapsules ; having a gas, liquid or semi-solid filling; Solid microparticles or pellets surrounded by a distinct coating layer, e.g. coated microspheres, coated drug crystals -Mixtures of one or more drugs in different galenical forms, at least one of which being granules, microcapsules or (coated) microparticles according to A61K9/16 or A61K9/50, e.g. for obtaining a specific release pattern or for combining different drugs ",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/5184,"Medicinal preparations characterised by special physical form -Preparations in capsules, e.g. of gelatin, of chocolate -Microcapsules ; having a gas, liquid or semi-solid filling; Solid microparticles or pellets surrounded by a distinct coating layer, e.g. coated microspheres, coated drug crystals -Nanocapsules; Nanoparticles; -Excipients; Inactive ingredients-Compounds of unknown constitution, e.g. material from plants or animals -Virus capsids or envelopes enclosing drugs ",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61K,"PREPARATIONS FOR MEDICAL, DENTAL OR TOILETRY PURPOSES ",A61K9/7092,"Medicinal preparations characterised by special physical form -Web, sheet or filament bases ; ; Films; Fibres of the matrix type containing drug -Transdermal patches and similar drug-containing composite devices, e.g. cataplasms -characterised by shape or structure; Details concerning release liner or backing; Refillable patches; User-activated patches-Transdermal patches having multiple drug layers or reservoirs, e.g. for obtaining a specific release pattern, or for combining different drugs",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61L,"METHODS OR APPARATUS FOR STERILISING MATERIALS OR OBJECTS IN GENERAL; DISINFECTION, STERILISATION OR DEODORISATION OF AIR; CHEMICAL ASPECTS OF BANDAGES, DRESSINGS, ABSORBENT PADS OR SURGICAL ARTICLES; MATERIALS FOR BANDAGES, DRESSINGS, ABSORBENT PADS OR SURGICAL ARTICLES ",A61L2300/45,"Biologically active materials used in bandages, wound dressings, absorbent pads or medical devices-characterised by a specific therapeutic activity or mode of action-Mixtures of two or more drugs, e.g. synergistic mixtures",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61N,ELECTROTHERAPY; MAGNETOTHERAPY; RADIATION THERAPY; ULTRASOUND THERAPY ,A61N1/36089,"Electrotherapy; Circuits therefor -Applying electric currents by contact electrodes-alternating or intermittent currents -for stimulation-Implantable neurostimulators for stimulating central or peripheral nerve system-adapted for a particular treatment-Cognitive or psychiatric applications, e.g. dementia or Alzheimer's disease-Addiction or withdrawal from substance abuse such as alcohol or drugs",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P1/00,Drugs for disorders of the alimentary tract or the digestive system,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P1/02,"Drugs for disorders of the alimentary tract or the digestive system-Stomatological preparations, e.g. drugs for caries, aphtae, periodontitis",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P1/04,"Drugs for disorders of the alimentary tract or the digestive system-for ulcers, gastritis or reflux esophagitis, e.g. antacids, inhibitors of acid secretion, mucosal protectants",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P1/06,"Drugs for disorders of the alimentary tract or the digestive system-Anti-spasmodics, e.g. drugs for colics, esophagic dyskinesia",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P1/08,"Drugs for disorders of the alimentary tract or the digestive system-for nausea, cinetosis or vertigo; Antiemetics",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P1/10,Drugs for disorders of the alimentary tract or the digestive system-Laxatives,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P1/12,Drugs for disorders of the alimentary tract or the digestive system-Antidiarrhoeals,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P1/14,"Drugs for disorders of the alimentary tract or the digestive system-Prodigestives, e.g. acids, enzymes, appetite stimulants, antidyspeptics, tonics, antiflatulents",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P1/16,"Drugs for disorders of the alimentary tract or the digestive system-for liver or gallbladder disorders, e.g. hepatoprotective agents, cholagogues, litholytics",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P1/18,"Drugs for disorders of the alimentary tract or the digestive system-for pancreatic disorders, e.g. pancreatic enzymes",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P11/00,Drugs for disorders of the respiratory system,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P11/02,"Drugs for disorders of the respiratory system-Nasal agents, e.g. decongestants",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P11/04,Drugs for disorders of the respiratory system-for throat disorders,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P11/06,Drugs for disorders of the respiratory system-Antiasthmatics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P11/08,Drugs for disorders of the respiratory system-Bronchodilators,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P11/10,Drugs for disorders of the respiratory system-Expectorants,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P11/12,Drugs for disorders of the respiratory system-Mucolytics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P11/14,Drugs for disorders of the respiratory system-Antitussive agents,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P11/16,Drugs for disorders of the respiratory system-Central respiratory analeptics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P13/00,Drugs for disorders of the urinary system,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P13/02,"Drugs for disorders of the urinary system-of urine or of the urinary tract, e.g. urine acidifiers",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P13/04,Drugs for disorders of the urinary system-for urolithiasis,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P13/06,Drugs for disorders of the urinary system-Anti-spasmodics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P13/08,Drugs for disorders of the urinary system-of the prostate,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P13/10,Drugs for disorders of the urinary system-of the bladder,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P13/12,Drugs for disorders of the urinary system-of the kidneys,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P15/00,Drugs for genital or sexual disorders ; Contraceptives,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P15/02,Drugs for genital or sexual disorders ; Contraceptives-for disorders of the vagina,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P15/04,Drugs for genital or sexual disorders ; Contraceptives-for inducing labour or abortion; Uterotonics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P15/06,Drugs for genital or sexual disorders ; Contraceptives-Antiabortive agents; Labour repressants,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P15/08,"Drugs for genital or sexual disorders ; Contraceptives-for gonadal disorders or for enhancing fertility, e.g. inducers of ovulation or of spermatogenesis",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P15/10,Drugs for genital or sexual disorders ; Contraceptives-for impotence,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P15/12,Drugs for genital or sexual disorders ; Contraceptives-for climacteric disorders,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P15/14,"Drugs for genital or sexual disorders ; Contraceptives-for lactation disorders, e.g. galactorrhoea",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P15/16,Drugs for genital or sexual disorders ; Contraceptives-Masculine contraceptives,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P15/18,Drugs for genital or sexual disorders ; Contraceptives-Feminine contraceptives,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P17/00,Drugs for dermatological disorders,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P17/02,"Drugs for dermatological disorders-for treating wounds, ulcers, burns, scars, keloids, or the like",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P17/04,Drugs for dermatological disorders-Antipruritics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P17/06,Drugs for dermatological disorders-Antipsoriatics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P17/08,Drugs for dermatological disorders-Antiseborrheics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P17/10,Drugs for dermatological disorders-Anti-acne agents,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P17/12,"Drugs for dermatological disorders-Keratolytics, e.g. wart or anti-corn preparations",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P17/14,Drugs for dermatological disorders-for baldness or alopecia,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P17/16,"Drugs for dermatological disorders-Emollients or protectives, e.g. against radiation",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P17/18,"Drugs for dermatological disorders-Antioxidants, e.g. antiradicals ",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P19/00,Drugs for skeletal disorders,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P19/02,"Drugs for skeletal disorders-for joint disorders, e.g. arthritis, arthrosis",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P19/04,Drugs for skeletal disorders-for non-specific disorders of the connective tissue,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P19/06,"Drugs for skeletal disorders-Antigout agents, e.g. antihyperuricemic or uricosuric agents",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P19/08,"Drugs for skeletal disorders-for bone diseases, e.g. rachitism, Paget's disease",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P19/10,"Drugs for skeletal disorders-for bone diseases, e.g. rachitism, Paget's disease-for osteoporosis",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P21/00,Drugs for disorders of the muscular or neuromuscular system,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P21/02,"Drugs for disorders of the muscular or neuromuscular system-Muscle relaxants, e.g. for tetanus or cramps",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P21/04,Drugs for disorders of the muscular or neuromuscular system-for myasthenia gravis,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P21/06,Drugs for disorders of the muscular or neuromuscular system-Anabolic agents ,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/00,Drugs for disorders of the nervous system,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/02,Drugs for disorders of the nervous system-for peripheral neuropathies,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/04,"Drugs for disorders of the nervous system-Centrally acting analgesics, e.g. opioids",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/06,Drugs for disorders of the nervous system-Antimigraine agents,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/08,Drugs for disorders of the nervous system-Antiepileptics; Anticonvulsants,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/10,Drugs for disorders of the nervous system-Antiepileptics; Anticonvulsants-for petit-mal,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/12,Drugs for disorders of the nervous system-Antiepileptics; Anticonvulsants-for grand-mal,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/14,"Drugs for disorders of the nervous system-for treating abnormal movements, e.g. chorea, dyskinesia",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/16,"Drugs for disorders of the nervous system-for treating abnormal movements, e.g. chorea, dyskinesia-Anti-Parkinson drugs",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/18,"Drugs for disorders of the nervous system-Antipsychotics, i.e. neuroleptics; Drugs for mania or schizophrenia",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/20,Drugs for disorders of the nervous system-Hypnotics; Sedatives,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/22,Drugs for disorders of the nervous system-Anxiolytics,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/24,Drugs for disorders of the nervous system-Antidepressants,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/26,"Drugs for disorders of the nervous system-Psychostimulants, e.g. nicotine, cocaine",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/28,"Drugs for disorders of the nervous system-for treating neurodegenerative disorders of the central nervous system, e.g. nootropic agents, cognition enhancers, drugs for treating Alzheimer's disease or other forms of dementia",A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
A61P,SPECIFIC THERAPEUTIC ACTIVITY OF CHEMICAL COMPOUNDS OR MEDICINAL PREPARATIONS,A61P25/30,Drugs for disorders of the nervous system-for treating abuse or dependence,A61,MEDICAL OR VETERINARY SCIENCE; HYGIENE
